Issue key,Issue id,Custom field (Exposure),Summary,Reporter,Created,Custom field (Customer Name),Custom field (State Reason),Component/s,Component/s,Custom field (Closed Reason),Status,Custom field (Found in build),Custom field (Fix in Build),Custom field (Tested Hardware),Custom field (Tested Hardware),Custom field (Tested Hardware),Custom field (Tested Hardware),Custom field (Tested Hardware),Custom field (Tested Hardware),Custom field (Tested Hardware),Custom field (Tested Hardware),Labels,Labels,Labels,Labels,Labels,Labels,Labels,Labels,Labels,Priority,Assignee,Custom field (Root Cause),Resolution
WIFI-3022,454652,1-Critical,<Never Crash>[Lenovo-ThinkPadT460 X260][LCFC][Skylake/8260/Win10] BSOD:0x9F_4_IMAGE_Netwtw04.sys with 19.50.1 wlan driver,caizhiqi,20/Jul/17 3:16 PM,Lenovo - ThinkPad JP,Fixed,ProSet->UI,,,Closed,Kit 121193 Intel® PROSetWireless WiFi Software 19.50.1.5 HotFix STHWFW1114G,,Snowfield Peak (8260),,,,,,,,,,,,,,,,,P2-High,sys_cnvjira,,Fixed
WIFI-2999,454669,2-High,[Lenovo-ThinkPad][Broadwell/7265/RS2][BSOD 0xC1][Netwtw02!memFree] BSOD after connecting to 32 characters SSID then idle for 5 minutes or more and with broadcast disabled or enabled in AP with verifier ON,flee5,19/Jul/17 11:05 AM,Lenovo - ThinkPad JP,Fixed,WinDriver->Connectivity,,,Closed,STHWFW1218_19.60.0.7G,STHWFW1615_19.80.0.2 ,Stone Peak 2 (7265),,,,,,,,BSOD-0xC1,,,,,,,,,P2-High,mchechik,"we are using  U08 array  with length of 32 to save ssid and putting the '/0' that indicated the end of string in the place ssidLength so if the ssidLength is 32
we are putting the '/0' out of the border of the allocated array for the ssid.

when freeing the allocated array we don't free the byte 33 which causes the BSOD",Fixed
WIFI-2905,454732,2-High,W10: RS2:No WiFI Network found in Network list and Red X mark in WLAN icon in the system tray after resume from sleep or restart,flee5,13/Jul/17 4:12 PM,Lenovo - ThinkPad JP,Fixed,FW->WoWlan,,,Closed,STHWFW1114,,Windstorm Peak 2 (8265),,,,,,,,,,,,,,,,,P2-High,khsu,,Fixed
WIFI-2794,454804,2-High,[Lenovo IdeaPad/DT] 9260 pre-QS/QS sample doesn't pass Lenovo NPI qualification of 157Ch 80MHz C2C cond. throughput Tx case,kjfang,05/Jul/17 3:14 PM,Lenovo - IdeaPad,Fixed,WinDriver->Performance,,,Closed,STHWFW1281_19.70.0.1,STHWFW1640_20.0.0.4,Thunder Peak 2 (9260),,,,,,,,NoNPI,Performance,,,,,,,,P2-High,bzhan21,"WDI: max supported SGLs (per NBL), use 19 instead of 8
Current capability to WDI is to support up to 8 SGLs per NBL.
This value is hardcoded, since 'normal' NBLs should not have more than this value.
However, in case of LSO, we can exceed it, since we support up to 32 KB LSO size, where each SGL is limited to page size (4 KB). 
In such case, where NBL has more than 8 SGLs, WDI will drop it. (it will try to 'fix' it, and might fail).

The fix for CC30 is to enlarge this value to 19 (MAX_TBs - 1). The maximal NBL which we can transmit (in case we do not copy it) can contain 19 SGLs.
This is a HW limitation (ThP and below) for the TX command. TBs array has 20 entries.

The fix for main will have different logic: driver will not limit this value and will be support up to 0xFFFF (infinity).
In case we are getting NBL with more than MAX_TBs - 1 SGLs, driver will drop it (or copy). In such way, the drop will be monitored and visible.

CC30: 571333",Fixed
WIFI-2758,454830,2-High,"[Lenovo-IdeaPad][ODM:LCFC-HF][Platform:720s-IKBR][RS2] without AP connected, MS resume time more than 500ms not fellow spec.",caizhiqi,04/Jul/17 9:50 AM,Lenovo - IdeaPad,Fixed,WinDriver->System flows,,,Closed,sthwfw1430_19.70.1.1g,,Stone Peak 1 (3165),Windstorm Peak 2 (8265),,,,,,,,,,,,,,,,P3-Medium,caizhiqi,,Fixed
WIFI-2556,454978,1-Critical,[Lenovo-ThinkPad][KBL/8265/RS2] No WiFI Network found in Network list and Red X mark in WLAN icon in the system tray,flee5,20/Jun/17 5:54 PM,Lenovo - ThinkPad JP,Fixed,WinDriver->Connectivity,,,Closed,#STHWFW1218_19.60.0.7G,STHWFW1513_19.71.1.1 ,Windstorm Peak 2 (8265),,,,,,,,contain_assert,D3,Fireball,MSFT,WiFi_Connectivity,,,,,P1-Stopper,lindaych,"•	Wrong profile was added to PSM in policyRrtIdleOnAssociationSuccess due to wrong authMode
•	Using wrong match index of NLO profiles in PsmGotBeaconProbeAPI",Fixed
WIFI-2540,454993,1-Critical,[Lenovo-IdeaPad][710S-13ISK][SKL/8260/RS2] WLAN (Ver:19.70.0.4) card cannot be set up in Mobile hotspot 5G after connecting to 2.4GHz AP,caizhiqi,19/Jun/17 9:24 PM,Lenovo - IdeaPad,Fixed,WinDriver->System flows,,,Closed,STHWFW1399_19.70.0.5G,STHWFW1513_19.71.1.1 ,Snowfield Peak (8260),,,,,,,,WiFi_WIN:19.71.0.6,WiFi_WIN:99.0.30.7,WiFi_WIN:99.0.31.2,WIFIWIN_19x,,,,,,P2-High,mchechik,"There was DCR 5025 that changed China geo profile.
 In the DCR the geo profile of china will change from ‘0’ – default to profile ‘8’ - ETSI + 5G8FCC if there was in the BIOS MCC “CN”. 
In geo profile ‘0’ sub channel 5G8A (channels 149, 153, 157, 161) are passive scan. In geo profile ‘8’ the channels are active scan.
In other DCR (mutual auth), Lenovo code was removed and caused the driver not to read the UEFI MCC and uses default values.
",Fixed
WIFI-2472,455039,1-Critical,"[Lenovo-ThinkPad][KBL/8265/RS2][Graf EVO] Ping shows ""Destination host unreachable"" after OSSleep&PwrBResume, using ping&xcopy with 512MB file (RSSI Less than -70)",flee5,13/Jun/17 9:28 PM,Lenovo - ThinkPad JP,Fixed,WinDriver->Performance,,,Closed,STHWFW1218_19.60.0.7G,20.10,Windstorm Peak 2 (8265),,,,,,,,Eliran,NoNPI,TLC_reconfigure,WiFi_WIN:20.10.0.2,WiFi_WIN:20.20.0.1,WiFi_WIN:99.0.33.5,WIFIWIN_19x,,,P2-High,lindaych,"Reconfigure LQ after resuming from D3
When resume from D3 is complete, there is a need to reconfigure (reset) LQ. Currently LQ ""reconfigure"" flow is distributed among all the VIFs, bound to several events and doesn't have a single flow.
The correct place is probably to do it from DP MAC reconfigure, however, this change cannot be currently done in the scope of a bug fix.
After resuming from (connected) D3 there is no LQ reconfigure and it is assumed that TLC will converge based on TX responses.
Statistics collector ignores all TX responses, since belonging to older 'color' (rateTableID) preventing from TLC to upscale and open AGG.
The result is basic rates in TX, no AGGs and long pings.

The fix is to unset the lowest rates which were set during D3 entering flow without resetting station's LQ.
The reason not to reset is since no LQ command can be sent anyway so need to wait to TLC convergence based on TX responses.

CC31: 594760",Fixed
WIFI-2436,455070,3-Medium,"[Lenovo-IdeaPad][720S-14IKB][Kaby Lake][Compal][BSOD_0xD1][Netwtw04!txScdSendCompleteCb+0x260]Stress_ BIOS flash, unit show BSoD:0xd1 with dump file. (F/R:1/20)",frankfcy,09/Jun/17 11:44 AM,Lenovo - IdeaPad,Fixed,WinDriver->Performance,,,Closed,STHWFW1060G_19.50.0.11,19.60.1,Stone Peak 1 (3165),,,,,,,,,,,,,,,,,P3-Medium,frankfcy,"Fixed by Maroko - incorrect count of packets leading to double complete.
 Flush request will ask the TID queue instead of the TFD queue for num of scheduled packets.
 main: 504680 (04.04.2017)
 CC28: 504299 (04.04.2017)
 CC27: 507689 (12.04.2017)",Fixed
WIFI-2423,455078,1-Critical,[Lenovo_ThinkPad][Graf EVO][LCFC][HF][RS2]GrafEVO: WiFi ping get slow after OSSleep&Resume for 30 min (RSSI Less than -70),frankfcy,08/Jun/17 6:29 PM,Lenovo - ThinkPad JP,Fixed,FW->PHY,,,Closed,sthwfw1218_19.60.0.7g,,Windstorm Peak 2 (8265),,,,,,,,NoNPI,,,,,,,,,P2-High,lindaych,,Fixed
WIFI-2405,455094,1-Critical,[Lenovo-ThinkPad][KBL/8265/RS2][SYSASSERT_0x307C/0x4208] No WiFI Network found in Network list and Red X mark in WLAN icon in the system tray,flee5,07/Jun/17 10:15 AM,Lenovo - ThinkPad JP,Fixed,FW->WoWlan,,,Closed,#STHWFW1218_19.60.0.7G,,Windstorm Peak 2 (8265),,,,,,,,contain_assert,D3,Fireball,WiFi_Connectivity,,,,,,P1-Stopper,flee5,,Fixed
WIFI-2316,455174,1-Critical,[Lenovo-IdeaPad][Yoga920]8265 Ch149 far range cond. throughput is worse than competitor when 5G power is set 14.5/9/6.5dbm.,kjfang,24/May/17 10:14 PM,Lenovo - IdeaPad,Fixed,FW->PHY,,,Closed,19.60.0.7,STHWFW1539_19.71.2.1 ,Windstorm Peak 2 (8265),,,,,,,,Fireball,Performance,,,,,,,,P2-High,mchechik,improvement - implementation of new requirements as arising from comparison to competition.,Fixed
WIFI-2208,455269,3-Medium,"[Lenovo-IdeaPad][720S-14IKBR][KBL/8265/RS2][BSoD_0xD1][Netwtw06!txScdSendCompleteCb+0x60e] Stress_CB,unit show BSoD_D1_Netwtw06!txScdSendCompleteCb",kjfang,12/May/17 10:48 AM,Lenovo - IdeaPad,Fixed,WinDriver->Performance,,,Closed,STHWFW1218,CRWFW1283_99.0.30.3,Windstorm Peak 2 (8265),,,,,,,,,,,,,,,,,P2-High,jtsao1,"Fixed by Maroko - incorrect count of packets leading to double complete.
Flush request will ask the TID queue instead of the TFD queue for num of scheduled packets.
main: 504680 (04.04.2017)
CC28: 504299 (04.04.2017)
CC27: 507689 (12.04.2017)",Fixed
WIFI-2137,455337,1-Critical,[Lenovo IdeaPad]YOGA920/8265 could not change power while Psensor value changed,caizhiqi,04/May/17 3:16 PM,Lenovo - IdeaPad,Fixed,ProSet->UI,,,Closed,19.50.0.11,STHWFW1430_19.70.1.1,Windstorm Peak 2 (8265),,,,,,,,,,,,,,,,,P2-High,caizhiqi,Sensor not Identified by Sensor Model ,Fixed
WIFI-2122,455352,2-High,[Lenovo-IdeaPad][LS710][SKL][Wistron] Intel3165 CPT for WiFi fail,kjfang,02/May/17 10:43 AM,Lenovo - IdeaPad,Fixed,FW->Coexistence,,,Closed,19.50.0.11, STHWFW1338_19.70.0.5,Stone Peak 1 (3165),,,,,,,,WIFI_BT_Coex,WIFIWIN_19x,,,,,,,,P2-High,bzhan21,"WIFI core didn’t signal the WIFI REQ signal (Wifi requests antenna) correctly upon RX. Causing the BT to overtake it and degrade WIFI performance.
Fix was to correct this behavior upon every RX
",Fixed
WIFI-2075,455399,2-High,[Lenovo-ThinkPad][X240][Win7][BSOD D1][Netwsn02!prvDumpTxFifo+0x249] BSOD D1 issue while connected to WiFi,flee5,24/Apr/17 2:32 PM,Lenovo - ThinkPad JP,Fixed,,,,Closed,STHWFW1114,CRWFW1466_20.0.0.1,Wilkins Peak 2 (7260),,,,,,,,,,,,,,,,,P2-High,mchechik,"double check in to MWG100264615, see bug page",Fixed
WIFI-2074,455400,3-Medium,W7/1W10: Intel logo (Wizard) will appear during silent installation with WLAN 19.50.1 HF,flee5,24/Apr/17 2:23 PM,Lenovo - ThinkPad JP,Fixed,ProSet->Installer,,,Closed,STHWFW1114,,Snowfield Peak (8260),,,,,,,,,,,,,,,,,P3-Medium,sdamodax,,Fixed
WIFI-2027,455442,2-High,"[Lenovo-IdeaPad][ODM:LCFC-HF][Platform:320-15IKB][RS1] With Intel 3165 WLAN 19.30.0.4 driver, System camera has flicker when connect AP on DC mode.",caizhiqi,19/Apr/17 10:46 AM,Lenovo - IdeaPad,Fixed,WinDriver->Performance,,,Closed,sthwfw0884_19.40.0.3g,,Stone Peak 1 (3165),,,,,,,,,,,,,,,,,P3-Medium,caizhiqi,,Fixed
WIFI-2008,455460,1-Critical,[Lenovo_IdeaPad][Xiaoxin V4000][Compal][Broadwell/3160/RS1][BSOD_0xD1][Netwbw02!txDropNbl+0x138] Stress WB/CB/S3/S4 with WIFI AP will occur BSOD 0xD1,kjfang,17/Apr/17 11:03 PM,Lenovo - IdeaPad,Fixed,WinDriver->Performance,,,Closed,V18.33.6.2,,Wilkins Peak 1 (3160),,,,,,,,BSOD-0xD1,,,,,,,,,P2-High,kjfang,,Fixed
WIFI-1981,455487,2-High,[Lenovo-TPC][Storm-2-KBL][BSOD 0x7C][Netwtw04!hmacAlMpResetComplete] System show BSoD when run S3 by ATS,flee5,11/Apr/17 5:56 PM,Lenovo - ThinkPad China,Fixed,WinDriver->System flows,,,Closed,sthwfw1114_19.50.1.5g,STHWFW1313_19.70.0.4,Windstorm Peak 2 (8265),,,,,,,,WiFi_WIN:19.51.1.1,WIFIWIN_19x,,,,,,,,P3-Medium,mchechik,problem in some case when performing silent reset,Fixed
WIFI-1979,455489,2-High,[Lenovo-IdeaPad][Inhouse][Platform:Yoga920/KBL-R]Yoga 920 skype call modern standby wake fail - driver drops a packet,caizhiqi,10/Apr/17 9:48 PM,Lenovo - IdeaPad,Fixed,WinDriver->Connectivity,,,Closed,19.50.0.5,STHWFW1313_19.70.0.4,Windstorm Peak 2 (8265),,,,,,,,D3,WiFi_WIN:19.70.0.2,WiFi_WIN:99.0.29.7,WiFi_WIN:99.0.30.2,WIFIWIN_19x,,,,,P2-High,bzhan21,"he root cause of the bug is dropping the wake packet in the driver because RX port is still stopped.

the fix is to set a timer for 20 ms when the timer expires the wake packet will be indicated",Fixed
WIFI-1952,455514,1-Critical,[Lenovo-ThinkPad][X240][SHB/7260/Win7][Netwsn02!prvTxScdHandleCompressedBa+0x13] BSOD (Bugcheck D1) issue while connected to Wifi ranging between 5 minutes to 30 days,flee5,06/Apr/17 11:39 AM,Lenovo - ThinkPad JP,Fixed,WinDriver->Performance,,,Closed,19.20.3 / STHWFW0622,STHWFW1031_19.50.0.11,Wilkins Peak 2 (7260),,,,,,,,,,,,,,,,,P3-Medium,flee5,"TX fix for legacy cores:
Content: CC14, WP: dpHandleCompressedBaNotificationAPI cannot find aggregation scheduler due to fake TX from FW. 
In latest cores, this function was refactored, however, this code cannot be migrated to CC14. 
Added nullity check for pAggScd to avoid BSOD in such case
CC14:464626",Fixed
WIFI-1894,455571,3-Medium,[Lenovo-Ideapad][WISTRON][LB720] Intel3165 CPT for WiFi fail,kjfang,29/Mar/17 10:31 AM,Lenovo - IdeaPad,Fixed,WLAN bluetooh coex,,,Closed,1,,Stone Peak 1 (3165),,,,,,,,,,,,,,,,,P2-High,kjfang,,Fixed
WIFI-1881,455583,2-High,<Never Crash>[Lenovo-ThinkPad E450 E550][LCFC][Haswell/BW][Win8.1] BSOD:AV_netwbw02!dpHandleCompressedBaNotificationAPI,flee5,28/Mar/17 9:02 AM,Lenovo - ThinkPad China,Fixed,WinDriver->Performance,,,Closed,SS,,Stone Peak 2 (7265),Stone Peak 2 D1 (7265),Wilkins Peak 1 (3160),,,,,,,,,,,,,,,P3-Medium,sys_cnvjira,,Fixed
WIFI-1870,455592,2-High,[Lenovo IdeaPad][Yoga330][Gemini Lake][3nod]Intel 3165AC WLAN shows yellow mark in device manager.,caizhiqi,27/Mar/17 8:10 PM,Lenovo - IdeaPad,Fixed,WinDriver->System flows,,,Closed,19.50.0.11,STHWFW1313_19.70.0.4,Stone Peak 1 (3165),,,,,,,,WiFi_WIN:19.10.5.3,WiFi_WIN:19.51.2.1,WiFi_WIN:99.0.28.9,WiFi_WIN:99.0.29.3,WIFIWIN_19x,,,,,P2-High,bzhan21,5199 LENOVO DCR - Remove Lenovo/IBM mutual authentication on all SKUs. the mutual authentication caused to YB (the BIOS was not configured correctly - but as the DCR said need to remove the mutual authentication feature),Fixed
WIFI-1868,455594,2-High,[Lenovo-ThinkPad][Larue3/Thrope2][LCFC][SKL/8260/RS2][WLAN AutoConfig service failed to connect to a wireless network EventID1002 error in event viewer.,caizhiqi,27/Mar/17 6:05 PM,Lenovo - ThinkPad China,Fixed,WinDriver->Infrastructure,,,Closed,GM image,,Snowfield Peak (8260),,,,,,,,,,,,,,,,,P2-High,sys_cnvjira,,Fixed
WIFI-1861,455600,2-High,[NeverCrash][Lenovo][WLAN][Win10][BSOD_0xD1][Netwtw04!prvTxScdGetPacketState+0x4],flee5,26/Mar/17 9:34 PM,Lenovo - ThinkPad JP,Fixed,WinDriver->Performance,,,Closed,AHWFW2049G,,Snowfield Peak (8260),,,,,,,,BSOD-0xD1,,,,,,,,,P3-Medium,lindaych,,Fixed
WIFI-1860,455601,2-High,[Lenovo-ThinkPad][Broadwell/7265/RS1][Never Crash]X64_0xD1_netwsw04!prvTxSendInitPacketInfo+7f,flee5,26/Mar/17 9:31 PM,Lenovo - ThinkPad JP,Fixed,WinDriver->Performance,,,Closed,TIC: STHWFW0338G,STHWFW1399_19.70.0.5,Stone Peak 2 (7265),,,,,,,,,,,,,,,,,P3-Medium,lindaych,"Wrong packet count. looking in TID Q instead of TFD Q, leading to double complete.
main: 504680 (04.04.2017)
CC28: 504299 (04.04.2017)
CC27: 507689 (12.04.2017)",Fixed
WIFI-1660,455788,2-High,[Lenovo-ThinkPad][L560][End-User][SKL/8260/Win7] WiFi Roaming Issue - IEEE802.1x/PEAP/WPA/TKIP,flee5,03/Mar/17 5:30 PM,Lenovo - ThinkPad JP,Fixed,WinDriver->Connectivity,,,Closed,STHWFW0622,,Snowfield Peak (8260),,,,,,,,Connectivity,WIFIWIN_19x,,,,,,,,P2-High,lindaych,,Fixed
WIFI-1643,455804,1-Critical,"[Lenovo-IdeaPad][ODM:LCFC-HF][Platform:320-15IAP][RS1] with Intel WLAN driver, Unit has noise when play music sometime.",caizhiqi,02/Mar/17 10:42 AM,Lenovo - IdeaPad,Fixed,WinDriver->Performance,,,Closed,sthwfw0884_19.40.0.3g,STHWFW1138_19.60.0.3,Stone Peak 1 (3165),,,,,,,,DPC,WiFi_WIN:19.51.0.1,WiFi_WIN:19.60.0.5,WiFi_WIN:99.0.28.6,WIFIWIN_19x,,,,,P2-High,ahatuka,"BCN/PROBE handling (in noisy environment) in DPC causing jitters/noise in audio due to long DPC time (~15 ms). 
DPC chop is not enough, since current limits are 20 ms for weak CPU. Reducing DPC chop time even more, will harm TpT.

The fix is to move handling into a different core, and free the main core (0).
This is done by triggering work item, which will raise IRQL back to DPC.
Need to consider moving BCN/PROBE parsing into work item in passive IRQL (not part of this delivery).

CC26_19.51: 496504",Fixed
WIFI-1536,455898,2-High,[Lenovo ThinkPad][Graf 1.5][WAPI] enable/disable switch has no function,flee5,15/Feb/17 2:19 PM,Lenovo - ThinkPad JP,Fixed,WinDriver->WAPI,,,Closed,WAPI0775,WAPI0936,Windstorm Peak 2 (8265),,,,,,,,,,,,,,,,,P3-Medium,lindaych,"the device id was missing in WAPI switcher.(WAPI 1.9.0.2)
",Fixed
WIFI-1521,455913,2-High,<Lenovo_Compal_Nano110 KBL_RS1>Some Screen Resolution can't be changed when connect monitor by WiDi Adapter .(Intel3165 combo card),flee5,14/Feb/17 12:12 PM,Lenovo - IdeaPad,Fixed,3rd Party,,,Closed,sthwfw0884_19.40.0.3g,,Stone Peak 1 (3165),,,,,,,,,,,,,,,,,P2-High,jtsao1,,Fixed
WIFI-1505,455928,1-Critical,[Lenovo-DT][Platform:Mofushi_YT/KBL][ECR414276][8265/Win7] Incidental PING loss with 2.4G AP connection and BT enable,caizhiqi,13/Feb/17 3:28 PM,Lenovo - Desktop,Fixed,FW->Coexistence,,,Closed,19.20.0.6,STHWFW1138_19.60.0.3,Windstorm Peak 2 (8265),,,,,,,,WIFI_BT_Coex,WIFIWIN_19x,,,,,,,,P2-High,bzhan21,"Following an antenna coupling calibration which was run right after the authentication request frame was sent, TX_ON_AIR did not drop. The timeout for resetting the DSP in case TX_ON_AIR did not drop was set to 20ms which made us miss the authentication response frames sent for the GO. 
To resolve the issue for Huawei, I set the DSP reset timeout to be dependent on the remaining bytes in the TXE. This shortened the timeout and allowed us to receive the auth response frames.",Fixed
WIFI-1446,455984,2-High,<Never crash issue>[Lenovo-ThinkPad T460][LCFC][SKL ][Win10][][Netwtw04!prvTxScdHandleCompressedBa+0x22 ] There is BSOD about T460 19.20.x wlan,jchang75,07/Feb/17 3:16 PM,Lenovo - ThinkPad JP,Fixed,WinDriver->System flows,,,Closed,SS,,Snowfield Peak (8260),,,,,,,,BSOD-0xD1,,,,,,,,,P3-Medium,sys_cnvjira,,Fixed
WIFI-1299,456114,2-High,W10:[Lenovo-ThinkPad][Never Crash] 0x9F_4_Netwtw04_IMAGE_pci.sys,flee5,24/Jan/17 4:29 PM,Lenovo - ThinkPad JP,Fixed,WinDriver->System flows,,,Closed,STHWFW0622,STHWFW1031_19.50.0.11,Snowfield Peak (8260),,,,,,,,BSOD-0x9F,,,,,,,,,P2-High,flee5,pending nbls causes to 0x9F. driver version WFDRV22285_V18400009,Fixed
WIFI-1255,456158,2-High,W10: [Lenovo-ThinkPad][Never Crash]AV_netwtw04!dpHandleCompressedBaNotificationAPI,flee5,19/Jan/17 4:00 PM,Lenovo - ThinkPad JP,Fixed,WinDriver->Performance,,,Closed,STHWFW0546/19.20.0.6, STHWFW1031_19.50.0.11,Snowfield Peak (8260),,,,,,,,BSOD,,,,,,,,,P4-Low,flee5,,Fixed
WIFI-1253,456160,2-High,<Lenovo><IdeaPad><Wistron><KBL><LS710> 8260 failing Rx CPT for WiFi in Kuanshan Sporton,kjfang,19/Jan/17 3:55 PM,Lenovo - IdeaPad,Fixed,FW->Coexistence,,,Closed,STHWFW0739G,,Snowfield Peak (8260),,,,,,,,WIFI_BT_Coex,WIFIWIN_19x,,,,,,,,P2-High,jtsao1,,Fixed
WIFI-1252,456161,1-Critical,[Lenovo - ThinkPad]W10: [Never Crash]AV_netwtw04!CePacketParse,kjfang,19/Jan/17 3:49 PM,Lenovo - ThinkPad JP,Fixed,WinDriver->Performance,,,Closed,STHWFW0546 / STHWFW0622,STHWFW1031_19.50.0.11,Stone Peak 1 (3165),,,,,,,,IPv6,,,,,,,,,P2-High,kjfang,"Root cause: Invalid offset calculation in packet headers parsing (specifically on IPv6 Ext headers)
",Fixed
WIFI-1251,456162,1-Critical,[Lenovo JP]W10: [Never Crash] 0x133_DPC_Netwtw04!memWrapNdisAllocateMemoryWithTag,kjfang,19/Jan/17 3:28 PM,Lenovo - ThinkPad JP,Fixed,WinDriver->Performance,,,Closed,NA,STHWFW1019_19.50.0.9 ,Stone Peak 2 D1 (7265),,,,,,,,,,,,,,,,,P2-High,kjfang,"At txFlushTxTidQueue there is a loop responsible to complete all packets present at TID. There is a condition where loop may become infinite (due to invalid order of internal/external resources releases, similar to MWG100268063) ",Fixed
WIFI-1250,456163,2-High,[Lenovo-ThinkPad][Yoda-1 SKL][8260/Win7] Can't search WLAN Network with platform power ON/OFF Longrun - device YB,flee5,19/Jan/17 2:45 PM,Lenovo - ThinkPad JP,Fixed,Product->The Platform,,,Closed,STHWFW0622,,Snowfield Peak (8260),,,,,,,,,,,,,,,,,P2-High,lindaych,,Fixed
WIFI-1217,456195,2-High,[Lenovo-ThinkCentre][M810z][Wistron] Event 17 warning will appear while wifi ASPM enable.,jchang75,17/Jan/17 4:53 PM,Lenovo - Desktop,Fixed,Product->The Platform,,,Closed,19.10.0.9_PV,,Stone Peak 1 (3165),,,,,,,,,,,,,,,,,P2-High,jtsao1,,Fixed
WIFI-1196,456215,2-High,[Lenovo-IdeaPad][Wistron][8265/Win7]Intel WLAN tray icon will show red X without signal when idle or do PM stress overnight.(2/12 units),caizhiqi,16/Jan/17 6:20 PM,Lenovo - IdeaPad,Fixed,WinDriver->Connectivity,,,Closed,19.10.1.2/19.10.2.1,STHWFW1031_19.50.0.11,Douglas Peak (18260),Windstorm Peak 2 (8265),,,,,,,,,,,,,,,,P2-High,jtsao1,"Team - infrastructure 
The flow is suspend/resume loop. 
If calibration fails on resume/init flow, the calibration SM will remains on the state INIT. 
And on miniport reset we will save this state, restore it after loading INIT uCOde image, and will do calibration on protocol image -> bad command assert. 

The fix is if calibration fail (and state remain INIT), don't save the INIT state, and save operational_init instead. 

PerCI http://hasgmainwifi08:8080/job/PerCiBuildAndTest/17089/ 
CoCo https://ir-codecollab.intel.com/ui#review:id=56492
",Fixed
WIFI-1123,456286,2-High,[Lenovo-ThinkCentre][Wistron][Lenovo-AIO][3165/Win7][BSoD 0xD1][Netwsw04!txStreamGetTidQueue]BSOD issue--may cause by wlan driver,caizhiqi,09/Jan/17 3:52 PM,Lenovo - Desktop,Fixed,WinDriver->Performance,,,Closed,19.10.0.9,STHWFW0862_19.40.0.3,Stone Peak 1 (3165),,,,,,,,,,,,,,,,,P2-High,jtsao1,"There is a race between peer removal and sending new NBL.
To prevent preemption, need to raise IRQL to DPC when adding new NBL into the TID Q.",Fixed
